REGION,FUEL,TECHNOLOGY,YEAR,MODE_OF_OPERATION,TIMESLICE,VALUE
RE1,LND,LNDFOR,2032,1,WN,52.4952
RE1,LND,LNDFOR,2033,1,WN,52.4952
RE1,LND,LNDFOR,2034,1,WN,52.4952
RE1,LND,LNDFOR,2035,1,WN,52.4952
RE1,WTRPRC,LNDFOR,2020,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2021,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2022,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2023,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2024,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2025,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2026,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2027,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2028,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2029,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2030,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2031,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2032,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2033,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2034,1,WN,62.9942
RE1,WTRPRC,LNDFOR,2035,1,WN,62.9942
RE1,AGRDSL,LNDMAIIRR,2020,1,WN,0.0344
RE1,AGRDSL,LNDMAIIRR,2021,1,WN,0.0361
RE1,AGRDSL,LNDMAIIRR,2022,1,WN,0.0379
RE1,AGRDSL,LNDMAIIRR,2023,1,WN,0.0398
RE1,AGRDSL,LNDMAIIRR,2024,1,WN,0.0418
RE1,AGRDSL,LNDMAIIRR,2025,1,WN,0.0439
RE1,AGRDSL,LNDMAIIRR,2026,1,WN,0.0461
RE1,AGRDSL,LNDMAIIRR,2027,1,WN,0.0484
RE1,AGRDSL,LNDMAIIRR,2028,1,WN,0.0508
RE1,AGRDSL,LNDMAIIRR,2029,1,WN,0.0533
RE1,AGRDSL,LNDMAIIRR,2030,1,WN,0.056
RE1,AGRDSL,LNDMAIIRR,2031,1,WN,0.0588
RE1,AGRDSL,LNDMAIIRR,2032,1,WN,0.0618
RE1,AGRDSL,LNDMAIIRR,2033,1,WN,0.0648
RE1,AGRDSL,LNDMAIIRR,2034,1,WN,0.0681
RE1,AGRDSL,LNDMAIIRR,2035,1,WN,0.0715
RE1,AGRWAT,LNDMAIIRR,2020,1,WN,0.0211
RE1,AGRWAT,LNDMAIIRR,2021,1,WN,0.0221
RE1,AGRWAT,LNDMAIIRR,2022,1,WN,0.0232
RE1,AGRWAT,LNDMAIIRR,2023,1,WN,0.0244
RE1,AGRWAT,LNDMAIIRR,2024,1,WN,0.0256
RE1,AGRWAT,LNDMAIIRR,2025,1,WN,0.0269
RE1,AGRWAT,LNDMAIIRR,2026,1,WN,0.0282
RE1,AGRWAT,LNDMAIIRR,2027,1,WN,0.0296
RE1,AGRWAT,LNDMAIIRR,2028,1,WN,0.0311
RE1,AGRWAT,LNDMAIIRR,2029,1,WN,0.0327
RE1,AGRWAT,LNDMAIIRR,2030,1,WN,0.0343
RE1,AGRWAT,LNDMAIIRR,2031,1,WN,0.036
RE1,AGRWAT,LNDMAIIRR,2032,1,WN,0.0378
RE1,AGRWAT,LNDMAIIRR,2033,1,WN,0.0397
RE1,AGRWAT,LNDMAIIRR,2034,1,WN,0.0417
RE1,AGRWAT,LNDMAIIRR,2035,1,WN,0.0438
RE1,LND,LNDMAIIRR,2020,1,WN,0.0702
RE1,LND,LNDMAIIRR,2021,1,WN,0.0737
RE1,LND,LNDMAIIRR,2022,1,WN,0.0774
RE1,LND,LNDMAIIRR,2023,1,WN,0.0812
RE1,LND,LNDMAIIRR,2024,1,WN,0.0853
RE1,LND,LNDMAIIRR,2025,1,WN,0.0896
RE1,LND,LNDMAIIRR,2026,1,WN,0.094
RE1,LND,LNDMAIIRR,2027,1,WN,0.0987
RE1,LND,LNDMAIIRR,2028,1,WN,0.1037
RE1,LND,LNDMAIIRR,2029,1,WN,0.1089
RE1,LND,LNDMAIIRR,2030,1,WN,0.1143
RE1,LND,LNDMAIIRR,2031,1,WN,0.12
RE1,LND,LNDMAIIRR,2032,1,WN,0.126
RE1,LND,LNDMAIIRR,2033,1,WN,0.1323
RE1,LND,LNDMAIIRR,2034,1,WN,0.1389
RE1,LND,LNDMAIIRR,2035,1,WN,0.1459
RE1,WTRPRC,LNDMAIIRR,2020,1,WN,0.0842
RE1,WTRPRC,LNDMAIIRR,2021,1,WN,0.0884
RE1,WTRPRC,LNDMAIIRR,2022,1,WN,0.0928
RE1,WTRPRC,LNDMAIIRR,2023,1,WN,0.0975
RE1,WTRPRC,LNDMAIIRR,2024,1,WN,0.1024
RE1,WTRPRC,LNDMAIIRR,2025,1,WN,0.1075
RE1,WTRPRC,LNDMAIIRR,2026,1,WN,0.1128
RE1,WTRPRC,LNDMAIIRR,2027,1,WN,0.1185
RE1,WTRPRC,LNDMAIIRR,2028,1,WN,0.1244
RE1,WTRPRC,LNDMAIIRR,2029,1,WN,0.1306
RE1,WTRPRC,LNDMAIIRR,2030,1,WN,0.1372
RE1,WTRPRC,LNDMAIIRR,2031,1,WN,0.144
RE1,WTRPRC,LNDMAIIRR,2032,1,WN,0.1512
RE1,WTRPRC,LNDMAIIRR,2033,1,WN,0.1588
RE1,WTRPRC,LNDMAIIRR,2034,1,WN,0.1667
RE1,WTRPRC,LNDMAIIRR,2035,1,WN,0.1751
RE1,AGRDSL,LNDMAIRNF,2020,1,WN,0.2487
RE1,AGRDSL,LNDMAIRNF,2021,1,WN,0.2548
RE1,AGRDSL,LNDMAIRNF,2022,1,WN,0.2612
RE1,AGRDSL,LNDMAIRNF,2023,1,WN,0.2672
RE1,AGRDSL,LNDMAIRNF,2024,1,WN,0.2734
RE1,AGRDSL,LNDMAIRNF,2025,1,WN,0.2814
RE1,AGRDSL,LNDMAIRNF,2026,1,WN,0.2875
RE1,AGRDSL,LNDMAIRNF,2027,1,WN,0.2936
RE1,AGRDSL,LNDMAIRNF,2028,1,WN,0.3015
RE1,AGRDSL,LNDMAIRNF,2029,1,WN,0.3094
RE1,AGRDSL,LNDMAIRNF,2030,1,WN,0.3173
RE1,AGRDSL,LNDMAIRNF,2031,1,WN,0.3251
RE1,AGRDSL,LNDMAIRNF,2032,1,WN,0.3328
RE1,AGRDSL,LNDMAIRNF,2033,1,WN,0.3404
RE1,AGRDSL,LNDMAIRNF,2034,1,WN,0.3479
RE1,AGRDSL,LNDMAIRNF,2035,1,WN,0.3554
RE1,LND,LNDMAIRNF,2020,1,WN,0.8458
RE1,LND,LNDMAIRNF,2021,1,WN,0.8668
RE1,LND,LNDMAIRNF,2022,1,WN,0.8883
RE1,LND,LNDMAIRNF,2023,1,WN,0.9089
RE1,LND,LNDMAIRNF,2024,1,WN,0.93
RE1,LND,LNDMAIRNF,2025,1,WN,0.9573
RE1,LND,LNDMAIRNF,2026,1,WN,0.9778
RE1,LND,LNDMAIRNF,2027,1,WN,0.9985
RE1,LND,LNDMAIRNF,2028,1,WN,1.0256
RE1,LND,LNDMAIRNF,2029,1,WN,1.0523
RE1,LND,LNDMAIRNF,2030,1,WN,1.0792
RE1,LND,LNDMAIRNF,2031,1,WN,1.1058
RE1,LND,LNDMAIRNF,2032,1,WN,1.1321
RE1,LND,LNDMAIRNF,2033,1,WN,1.1579
RE1,LND,LNDMAIRNF,2034,1,WN,1.1833
RE1,LND,LNDMAIRNF,2035,1,WN,1.2088
RE1,WTRPRC,LNDMAIRNF,2020,1,WN,1.015
RE1,WTRPRC,LNDMAIRNF,2021,1,WN,1.0401
RE1,WTRPRC,LNDMAIRNF,2022,1,WN,1.0659
RE1,WTRPRC,LNDMAIRNF,2023,1,WN,1.0907
RE1,WTRPRC,LNDMAIRNF,2024,1,WN,1.116
RE1,WTRPRC,LNDMAIRNF,2025,1,WN,1.1488
RE1,WTRPRC,LNDMAIRNF,2026,1,WN,1.1733
RE1,WTRPRC,LNDMAIRNF,2027,1,WN,1.1982
RE1,WTRPRC,LNDMAIRNF,2028,1,WN,1.2307
RE1,WTRPRC,LNDMAIRNF,2029,1,WN,1.2627
RE1,WTRPRC,LNDMAIRNF,2030,1,WN,1.2951
RE1,WTRPRC,LNDMAIRNF,2031,1,WN,1.327
RE1,WTRPRC,LNDMAIRNF,2032,1,WN,1.3585
RE1,WTRPRC,LNDMAIRNF,2033,1,WN,1.3895
RE1,WTRPRC,LNDMAIRNF,2034,1,WN,1.4199
RE1,WTRPRC,LNDMAIRNF,2035,1,WN,1.4506
RE1,AGRDSL,LNDRICIRR,2020,1,WN,0.0539
RE1,AGRDSL,LNDRICIRR,2021,1,WN,0.0566
RE1,AGRDSL,LNDRICIRR,2022,1,WN,0.0594
RE1,AGRDSL,LNDRICIRR,2023,1,WN,0.0623
RE1,AGRDSL,LNDRICIRR,2024,1,WN,0.0655
RE1,AGRDSL,LNDRICIRR,2025,1,WN,0.0687
RE1,AGRDSL,LNDRICIRR,2026,1,WN,0.0722
RE1,AGRDSL,LNDRICIRR,2027,1,WN,0.0758
RE1,AGRDSL,LNDRICIRR,2028,1,WN,0.0796
RE1,AGRDSL,LNDRICIRR,2029,1,WN,0.0836
RE1,AGRDSL,LNDRICIRR,2030,1,WN,0.0877
RE1,AGRDSL,LNDRICIRR,2031,1,WN,0.0921
RE1,AGRDSL,LNDRICIRR,2032,1,WN,0.0967
RE1,AGRDSL,LNDRICIRR,2033,1,WN,0.1016
RE1,AGRDSL,LNDRICIRR,2034,1,WN,0.1066
RE1,AGRDSL,LNDRICIRR,2035,1,WN,0.112
RE1,AGRWAT,LNDRICIRR,2020,1,WN,0.0495
RE1,AGRWAT,LNDRICIRR,2021,1,WN,0.0519
RE1,AGRWAT,LNDRICIRR,2022,1,WN,0.0545
RE1,AGRWAT,LNDRICIRR,2023,1,WN,0.0573
RE1,AGRWAT,LNDRICIRR,2024,1,WN,0.0601
RE1,AGRWAT,LNDRICIRR,2025,1,WN,0.0631
RE1,AGRWAT,LNDRICIRR,2026,1,WN,0.0663
RE1,AGRWAT,LNDRICIRR,2027,1,WN,0.0696
RE1,AGRWAT,LNDRICIRR,2028,1,WN,0.0731
RE1,AGRWAT,LNDRICIRR,2029,1,WN,0.0767
RE1,AGRWAT,LNDRICIRR,2030,1,WN,0.0806
RE1,AGRWAT,LNDRICIRR,2031,1,WN,0.0846
RE1,AGRWAT,LNDRICIRR,2032,1,WN,0.0888
RE1,AGRWAT,LNDRICIRR,2033,1,WN,0.0933
RE1,AGRWAT,LNDRICIRR,2034,1,WN,0.0979
RE1,AGRWAT,LNDRICIRR,2035,1,WN,0.1028
RE1,LND,LNDRICIRR,2020,1,WN,0.1099
RE1,LND,LNDRICIRR,2021,1,WN,0.1154
RE1,LND,LNDRICIRR,2022,1,WN,0.1212
RE1,LND,LNDRICIRR,2023,1,WN,0.1272
RE1,LND,LNDRICIRR,2024,1,WN,0.1336
RE1,LND,LNDRICIRR,2025,1,WN,0.1403
RE1,LND,LNDRICIRR,2026,1,WN,0.1473
RE1,LND,LNDRICIRR,2027,1,WN,0.1547
RE1,LND,LNDRICIRR,2028,1,WN,0.1624
RE1,LND,LNDRICIRR,2029,1,WN,0.1705
RE1,LND,LNDRICIRR,2030,1,WN,0.179
RE1,LND,LNDRICIRR,2031,1,WN,0.188
RE1,LND,LNDRICIRR,2032,1,WN,0.1974
RE1,LND,LNDRICIRR,2033,1,WN,0.2073
RE1,LND,LNDRICIRR,2034,1,WN,0.2176
RE1,LND,LNDRICIRR,2035,1,WN,0.2285
RE1,WTRPRC,LNDRICIRR,2020,1,WN,0.1319
RE1,WTRPRC,LNDRICIRR,2021,1,WN,0.1385
RE1,WTRPRC,LNDRICIRR,2022,1,WN,0.1454
RE1,WTRPRC,LNDRICIRR,2023,1,WN,0.1527
RE1,WTRPRC,LNDRICIRR,2024,1,WN,0.1603
RE1,WTRPRC,LNDRICIRR,2025,1,WN,0.1683
RE1,WTRPRC,LNDRICIRR,2026,1,WN,0.1768
RE1,WTRPRC,LNDRICIRR,2027,1,WN,0.1856
RE1,WTRPRC,LNDRICIRR,2028,1,WN,0.1949
RE1,WTRPRC,LNDRICIRR,2029,1,WN,0.2046
RE1,WTRPRC,LNDRICIRR,2030,1,WN,0.2148
RE1,WTRPRC,LNDRICIRR,2031,1,WN,0.2256
RE1,WTRPRC,LNDRICIRR,2032,1,WN,0.2369
RE1,WTRPRC,LNDRICIRR,2033,1,WN,0.2487
RE1,WTRPRC,LNDRICIRR,2034,1,WN,0.2611
RE1,WTRPRC,LNDRICIRR,2035,1,WN,0.2742
RE1,AGRDSL,LNDRICRNF,2020,1,WN,0.0866
RE1,AGRDSL,LNDRICRNF,2021,1,WN,0.0865
RE1,AGRDSL,LNDRICRNF,2022,1,WN,0.0864
RE1,AGRDSL,LNDRICRNF,2023,1,WN,0.0862
RE1,AGRDSL,LNDRICRNF,2024,1,WN,0.086
RE1,AGRDSL,LNDRICRNF,2025,1,WN,0.0856
RE1,AGRDSL,LNDRICRNF,2026,1,WN,0.0852
RE1,AGRDSL,LNDRICRNF,2027,1,WN,0.0845
RE1,AGRDSL,LNDRICRNF,2028,1,WN,0.0838
RE1,AGRDSL,LNDRICRNF,2029,1,WN,0.0829
RE1,AGRDSL,LNDRICRNF,2030,1,WN,0.0819
RE1,AGRDSL,LNDRICRNF,2031,1,WN,0.0807
RE1,AGRDSL,LNDRICRNF,2032,1,WN,0.0794
RE1,AGRDSL,LNDRICRNF,2033,1,WN,0.078
RE1,AGRDSL,LNDRICRNF,2034,1,WN,0.0763
RE1,AGRDSL,LNDRICRNF,2035,1,WN,0.0744
RE1,LND,LNDRICRNF,2020,1,WN,0.2946
RE1,LND,LNDRICRNF,2021,1,WN,0.2942
RE1,LND,LNDRICRNF,2022,1,WN,0.2938
RE1,LND,LNDRICRNF,2023,1,WN,0.2932
RE1,LND,LNDRICRNF,2024,1,WN,0.2925
RE1,LND,LNDRICRNF,2025,1,WN,0.2912
RE1,LND,LNDRICRNF,2026,1,WN,0.2896
RE1,LND,LNDRICRNF,2027,1,WN,0.2874
RE1,LND,LNDRICRNF,2028,1,WN,0.285
RE1,LND,LNDRICRNF,2029,1,WN,0.2821
RE1,LND,LNDRICRNF,2030,1,WN,0.2786
RE1,LND,LNDRICRNF,2031,1,WN,0.2746
RE1,LND,LNDRICRNF,2032,1,WN,0.2702
RE1,LND,LNDRICRNF,2033,1,WN,0.2652
RE1,LND,LNDRICRNF,2034,1,WN,0.2595
RE1,LND,LNDRICRNF,2035,1,WN,0.2531
RE1,WTRPRC,LNDRICRNF,2020,1,WN,0.3535
RE1,WTRPRC,LNDRICRNF,2021,1,WN,0.353
RE1,WTRPRC,LNDRICRNF,2022,1,WN,0.3525
RE1,WTRPRC,LNDRICRNF,2023,1,WN,0.3519
RE1,WTRPRC,LNDRICRNF,2024,1,WN,0.351
RE1,WTRPRC,LNDRICRNF,2025,1,WN,0.3494
RE1,WTRPRC,LNDRICRNF,2026,1,WN,0.3476
RE1,WTRPRC,LNDRICRNF,2027,1,WN,0.3449
RE1,WTRPRC,LNDRICRNF,2028,1,WN,0.3419
RE1,WTRPRC,LNDRICRNF,2029,1,WN,0.3385
RE1,WTRPRC,LNDRICRNF,2030,1,WN,0.3343
RE1,WTRPRC,LNDRICRNF,2031,1,WN,0.3295
RE1,WTRPRC,LNDRICRNF,2032,1,WN,0.3242
RE1,WTRPRC,LNDRICRNF,2033,1,WN,0.3183
RE1,WTRPRC,LNDRICRNF,2034,1,WN,0.3113
RE1,WTRPRC,LNDRICRNF,2035,1,WN,0.3037
RE1,LND,LNDWAT,2020,1,WN,5.1793
RE1,LND,LNDWAT,2021,1,WN,5.1188
RE1,LND,LNDWAT,2022,1,WN,5.0571
RE1,LND,LNDWAT,2023,1,WN,4.996
RE1,LND,LNDWAT,2024,1,WN,4.9322
RE1,LND,LNDWAT,2025,1,WN,4.8621
RE1,LND,LNDWAT,2026,1,WN,4.8006
RE1,LND,LNDWAT,2027,1,WN,4.7369
RE1,LND,LNDWAT,2028,1,WN,4.6665
RE1,LND,LNDWAT,2029,1,WN,4.5942
RE1,LND,LNDWAT,2030,1,WN,4.5237
RE1,LND,LNDWAT,2031,1,WN,4.4512
RE1,LND,LNDWAT,2032,1,WN,4.3809
RE1,LND,LNDWAT,2033,1,WN,4.3086
RE1,LND,LNDWAT,2034,1,WN,4.2369
RE1,LND,LNDWAT,2035,1,WN,4.1647
RE1,WTRPRC,LNDWAT,2020,1,WN,6.2152
RE1,WTRPRC,LNDWAT,2021,1,WN,6.1425
RE1,WTRPRC,LNDWAT,2022,1,WN,6.0685
RE1,WTRPRC,LNDWAT,2023,1,WN,5.9952
RE1,WTRPRC,LNDWAT,2024,1,WN,5.9186
RE1,WTRPRC,LNDWAT,2025,1,WN,5.8345
RE1,WTRPRC,LNDWAT,2026,1,WN,5.7608
RE1,WTRPRC,LNDWAT,2027,1,WN,5.6843
RE1,WTRPRC,LNDWAT,2028,1,WN,5.5998
RE1,WTRPRC,LNDWAT,2029,1,WN,5.513
RE1,WTRPRC,LNDWAT,2030,1,WN,5.4284
RE1,WTRPRC,LNDWAT,2031,1,WN,5.3414
RE1,WTRPRC,LNDWAT,2032,1,WN,5.257
RE1,WTRPRC,LNDWAT,2033,1,WN,5.1703
RE1,WTRPRC,LNDWAT,2034,1,WN,5.0842
RE1,WTRPRC,LNDWAT,2035,1,WN,4.9976
RE1,COA,PWRCOA,2020,1,WN,69.2597
RE1,COA,PWRCOA,2021,1,WN,68.7756
RE1,COA,PWRCOA,2022,1,WN,70.2119
RE1,COA,PWRCOA,2023,1,WN,72.2897
RE1,COA,PWRCOA,2024,1,WN,74.3723
RE1,COA,PWRCOA,2025,1,WN,77.0983
RE1,COA,PWRCOA,2026,1,WN,68.5435
RE1,COA,PWRCOA,2027,1,WN,68.5435
RE1,COA,PWRCOA,2028,1,WN,68.5435
RE1,COA,PWRCOA,2029,1,WN,68.5435
RE1,COA,PWRCOA,2030,1,WN,68.5435
RE1,COA,PWRCOA,2031,1,WN,68.5435
RE1,COA,PWRCOA,2032,1,WN,68.5435
RE1,COA,PWRCOA,2033,1,WN,68.5435
RE1,COA,PWRCOA,2034,1,WN,68.5435
RE1,COA,PWRCOA,2035,1,WN,68.5435
RE1,PWRWAT,PWRCOA,2020,1,WN,0.0162
RE1,PWRWAT,PWRCOA,2021,1,WN,0.016
RE1,PWRWAT,PWRCOA,2022,1,WN,0.0164
RE1,PWRWAT,PWRCOA,2023,1,WN,0.0169
RE1,PWRWAT,PWRCOA,2024,1,WN,0.0174
RE1,PWRWAT,PWRCOA,2025,1,WN,0.018
RE1,PWRWAT,PWRCOA,2026,1,WN,0.016
RE1,PWRWAT,PWRCOA,2027,1,WN,0.016
RE1,PWRWAT,PWRCOA,2028,1,WN,0.016
RE1,PWRWAT,PWRCOA,2029,1,WN,0.016
RE1,PWRWAT,PWRCOA,2030,1,WN,0.016
RE1,PWRWAT,PWRCOA,2031,1,WN,0.016
RE1,PWRWAT,PWRCOA,2032,1,WN,0.016
RE1,PWRWAT,PWRCOA,2033,1,WN,0.016
RE1,PWRWAT,PWRCOA,2034,1,WN,0.016
RE1,PWRWAT,PWRCOA,2035,1,WN,0.016
RE1,GAS,PWRGAS,2026,1,WN,8.363
RE1,GAS,PWRGAS,2027,1,WN,11.0423
RE1,GAS,PWRGAS,2028,1,WN,14.1479
RE1,GAS,PWRGAS,2029,1,WN,18.0958
RE1,GAS,PWRGAS,2030,1,WN,22.4722
RE1,GAS,PWRGAS,2031,1,WN,27.2765
RE1,GAS,PWRGAS,2032,1,WN,32.9346
RE1,GAS,PWRGAS,2033,1,WN,39.0224
RE1,GAS,PWRGAS,2034,1,WN,45.9631
RE1,GAS,PWRGAS,2035,1,WN,53.3349
RE1,PWRWAT,PWRGAS,2026,1,WN,0.0008
RE1,PWRWAT,PWRGAS,2027,1,WN,0.0011
RE1,PWRWAT,PWRGAS,2028,1,WN,0.0014
RE1,PWRWAT,PWRGAS,2029,1,WN,0.0018
RE1,PWRWAT,PWRGAS,2030,1,WN,0.0022
RE1,PWRWAT,PWRGAS,2031,1,WN,0.0027
RE1,PWRWAT,PWRGAS,2032,1,WN,0.0033
RE1,PWRWAT,PWRGAS,2033,1,WN,0.0039
RE1,PWRWAT,PWRGAS,2034,1,WN,0.0046
RE1,PWRWAT,PWRGAS,2035,1,WN,0.0053
RE1,HYD,PWRHYD,2020,1,WN,9.0567
RE1,HYD,PWRHYD,2021,1,WN,9.0517
RE1,HYD,PWRHYD,2022,1,WN,9.0467
RE1,HYD,PWRHYD,2023,1,WN,9.0417
RE1,HYD,PWRHYD,2024,1,WN,9.0363
RE1,HYD,PWRHYD,2025,1,WN,9.0309
RE1,HYD,PWRHYD,2026,1,WN,9.0257
RE1,HYD,PWRHYD,2027,1,WN,9.0203
RE1,HYD,PWRHYD,2028,1,WN,9.0147
RE1,HYD,PWRHYD,2029,1,WN,9.0089
RE1,HYD,PWRHYD,2030,1,WN,9.0033
RE1,HYD,PWRHYD,2031,1,WN,8.9974
RE1,HYD,PWRHYD,2032,1,WN,8.9917
RE1,HYD,PWRHYD,2033,1,WN,8.9856
RE1,HYD,PWRHYD,2034,1,WN,8.9795
RE1,HYD,PWRHYD,2035,1,WN,8.9734
RE1,ELC001,PWRTRN,2020,1,WN,34.885
RE1,ELC001,PWRTRN,2021,1,WN,37.4604
RE1,ELC001,PWRTRN,2022,1,WN,40.6759
RE1,ELC001,PWRTRN,2023,1,WN,44.1052
RE1,ELC001,PWRTRN,2024,1,WN,47.5357
RE1,ELC001,PWRTRN,2025,1,WN,51.1808
RE1,ELC001,PWRTRN,2026,1,WN,55.2472
RE1,ELC001,PWRTRN,2027,1,WN,59.3232
RE1,ELC001,PWRTRN,2028,1,WN,63.6122
RE1,ELC001,PWRTRN,2029,1,WN,68.322
RE1,ELC001,PWRTRN,2030,1,WN,73.2463
RE1,ELC001,PWRTRN,2031,1,WN,78.3843
RE1,ELC001,PWRTRN,2032,1,WN,83.9494
RE1,ELC001,PWRTRN,2033,1,WN,89.729
RE1,ELC001,PWRTRN,2034,1,WN,95.935
RE1,ELC001,PWRTRN,2035,1,WN,102.3565
RE1,WND,PWRWND,2020,1,WN,2.7417
RE1,WND,PWRWND,2021,1,WN,5.4835
RE1,WND,PWRWND,2022,1,WN,8.2252
RE1,WND,PWRWND,2023,1,WN,10.967
RE1,WND,PWRWND,2024,1,WN,13.7087
RE1,WND,PWRWND,2025,1,WN,16.4504
RE1,WND,PWRWND,2026,1,WN,19.1922
RE1,WND,PWRWND,2027,1,WN,21.9339
RE1,WND,PWRWND,2028,1,WN,24.6757
RE1,WND,PWRWND,2029,1,WN,27.4174
RE1,WND,PWRWND,2030,1,WN,30.1591
RE1,WND,PWRWND,2031,1,WN,32.9009
RE1,WND,PWRWND,2032,1,WN,35.6426
RE1,WND,PWRWND,2033,1,WN,38.3844
RE1,WND,PWRWND,2034,1,WN,41.1261
RE1,WND,PWRWND,2035,1,WN,43.8678
RE1,WTRRUN,RSCHYD,2020,1,WN,22.6417
RE1,WTRRUN,RSCHYD,2021,1,WN,22.6293
RE1,WTRRUN,RSCHYD,2022,1,WN,22.6168
RE1,WTRRUN,RSCHYD,2023,1,WN,22.6042
RE1,WTRRUN,RSCHYD,2024,1,WN,22.5908
RE1,WTRRUN,RSCHYD,2025,1,WN,22.5773
RE1,WTRRUN,RSCHYD,2026,1,WN,22.5643
RE1,WTRRUN,RSCHYD,2027,1,WN,22.5507
RE1,WTRRUN,RSCHYD,2028,1,WN,22.5369
RE1,WTRRUN,RSCHYD,2029,1,WN,22.5223
RE1,WTRRUN,RSCHYD,2030,1,WN,22.5083
RE1,WTRRUN,RSCHYD,2031,1,WN,22.4934
RE1,WTRRUN,RSCHYD,2032,1,WN,22.4791
RE1,WTRRUN,RSCHYD,2033,1,WN,22.464
RE1,WTRRUN,RSCHYD,2034,1,WN,22.4488
RE1,WTRRUN,RSCHYD,2035,1,WN,22.4335
